patent_id	patent_type	patent_date	patent_title	wipo_kind	num_claims	withdrawn
5000637	utility	1/1/2012	Alignment / registration method and apparatus	B2	29	0
5000638	utility	9/28/2012	EUV masks method and apparatus	B2	15	0
5000639	utility	3/13/2012	Alignment / registration method and apparatus	B2	30	0
5000640	utility	9/23/2012	Alignment / registration method and apparatus	B2	21	0
5000641	utility	2/13/2012	Photoresist / process method and apparatus	B2	26	0
5000642	utility	7/20/2012	Photoresist / process method and apparatus	B2	10	0
5000643	utility	3/7/2012	Photoresist / process method and apparatus	B2	15	0
5000644	utility	7/20/2012	Alignment / registration method and apparatus	B2	30	0
5000645	utility	5/19/2012	EUV masks method and apparatus	B2	15	0
5000646	utility	10/26/2012	EUV masks method and apparatus	B2	11	0
5000647	utility	6/9/2012	Resist coating method and apparatus	B2	21	0
5000648	utility	4/16/2012	Photoresist / process method and apparatus	B2	22	0
5000649	utility	2/16/2012	Photoresist / process method and apparatus	B2	13	0
5000650	utility	12/22/2012	Photoresist / process method and apparatus	B2	27	0
5000651	utility	12/30/2012	Resist coating method and apparatus	B2	15	0
5000652	utility	12/12/2012	Resist coating method and apparatus	B2	17	0
5000653	utility	7/26/2012	Resist coating method and apparatus	B2	22	0
5000654	utility	2/22/2012	Resist coating method and apparatus	B2	12	0
5000655	utility	4/23/2012	Photoresist / process method and apparatus	B2	12	0
5000656	utility	11/18/2012	Resist coating method and apparatus	B2	28	0
5000657	utility	2/8/2012	Photoresist / process method and apparatus	B2	8	0
5000658	utility	8/15/2012	Photoresist / process method and apparatus	B2	12	0
5000659	utility	8/24/2012	Resist coating method and apparatus	B2	9	0
5000660	utility	12/15/2012	Resist coating method and apparatus	B2	21	0
5000661	utility	5/20/2012	Photoresist / process method and apparatus	B2	16	0
5000662	utility	11/13/2012	Resist coating method and apparatus	B2	27	0
5000663	utility	10/8/2012	Resist coating method and apparatus	B2	23	0
5000664	utility	8/2/2012	Resist coating method and apparatus	B2	14	0
5000665	utility	10/5/2012	Photoresist / process method and apparatus	B2	8	0
5000666	utility	9/5/2012	Resist coating method and apparatus	B2	19	0
5000667	utility	4/2/2012	Resist coating method and apparatus	B2	8	0
5000668	utility	5/23/2012	Exposure; illumination method and apparatus	B2	9	0
5000669	utility	10/26/2012	Exposure; illumination method and apparatus	B2	15	0
5000670	utility	5/3/2012	Exposure; illumination method and apparatus	B2	16	0
5000671	utility	4/22/2012	Exposure; illumination method and apparatus	B2	26	0
5000672	utility	3/31/2012	Exposure; illumination method and apparatus	B2	15	0
5000673	utility	10/29/2012	Exposure; illumination method and apparatus	B2	8	0
5000674	utility	10/15/2012	Exposure; illumination method and apparatus	B2	12	0
5000675	utility	9/9/2012	Masks / reticles method and apparatus	B2	25	0
5000676	utility	1/29/2012	Photoresist / process method and apparatus	B2	15	0
5000677	utility	1/1/2012	Photoresist / process method and apparatus	B2	18	0
5000678	utility	6/23/2012	Masks / reticles method and apparatus	B2	30	0
5000679	utility	3/16/2012	Photoresist / process method and apparatus	B2	26	0
5000680	utility	9/26/2012	Masks / reticles method and apparatus	B2	19	0
5000681	utility	12/5/2012	Masks / reticles method and apparatus	B2	20	0
5000682	utility	3/10/2012	Photoresist / process method and apparatus	B2	13	0
5000683	utility	9/6/2012	Masks / reticles method and apparatus	B2	28	0
5000684	utility	10/28/2012	Photoresist / process method and apparatus	B2	13	0
5000685	utility	1/1/2012	Photoresist / process method and apparatus	B2	30	0
5000686	utility	4/4/2013	Exposure; illumination method and apparatus	B2	27	0
5000687	utility	2/23/2013	Exposure; illumination method and apparatus	B2	23	0
5000688	utility	6/13/2013	Exposure apparatus method and apparatus	B2	13	0
5000689	utility	12/10/2013	Alignment / registration method and apparatus	B2	28	0
5000690	utility	5/16/2013	Exposure; illumination method and apparatus	B2	14	0
5000691	utility	2/25/2013	Exposure apparatus method and apparatus	B2	8	0
5000692	utility	3/27/2013	Alignment / registration method and apparatus	B2	21	0
5000693	utility	7/12/2013	Exposure apparatus method and apparatus	B2	11	0
5000694	utility	2/7/2013	Exposure apparatus method and apparatus	B2	9	0
5000695	utility	2/23/2013	Exposure apparatus method and apparatus	B2	10	0
5000696	utility	2/8/2013	Exposure apparatus method and apparatus	B2	25	0
5000697	utility	11/11/2013	Exposure apparatus method and apparatus	B2	23	0
5000698	utility	3/26/2013	EUV masks method and apparatus	B2	27	0
5000699	utility	6/19/2013	Exposure apparatus method and apparatus	B2	14	0
5000700	utility	10/4/2013	Alignment / registration method and apparatus	B2	16	0
5000701	utility	1/26/2013	Exposure apparatus method and apparatus	B2	20	0
5000702	utility	7/4/2013	Exposure apparatus method and apparatus	B2	8	0
5000703	utility	11/17/2013	Alignment / registration method and apparatus	B2	27	0
5000704	utility	3/29/2013	Exposure apparatus method and apparatus	B2	28	0
5000705	utility	3/1/2013	Exposure; illumination method and apparatus	B2	17	0
5000706	utility	12/5/2013	Exposure apparatus method and apparatus	B2	16	0
5000707	utility	7/9/2013	Exposure apparatus method and apparatus	B2	20	0
5000708	utility	8/14/2013	Exposure apparatus method and apparatus	B2	22	0
5000709	utility	3/19/2013	Exposure; illumination method and apparatus	B2	30	0
5000710	utility	10/5/2013	Exposure; illumination method and apparatus	B2	21	0
5000711	utility	2/1/2013	Exposure apparatus method and apparatus	B2	20	0
5000712	utility	12/18/2013	Resist coating method and apparatus	B2	23	0
5000713	utility	2/10/2013	Exposure apparatus method and apparatus	B2	20	0
5000714	utility	10/20/2013	Exposure apparatus method and apparatus	B2	24	0
5000715	utility	3/17/2013	Resist coating method and apparatus	B2	11	0
5000716	utility	3/27/2013	Exposure apparatus method and apparatus	B2	14	0
5000717	utility	4/14/2013	Exposure; illumination method and apparatus	B2	28	0
5000718	utility	2/4/2013	Exposure apparatus method and apparatus	B2	10	0
5000719	utility	5/22/2013	Exposure; illumination method and apparatus	B2	24	0
5000720	utility	11/16/2013	Exposure; illumination method and apparatus	B2	26	0
5000721	utility	3/18/2013	Exposure apparatus method and apparatus	B2	12	0
5000722	utility	2/21/2013	Exposure; illumination method and apparatus	B2	11	0
5000723	utility	10/2/2013	Exposure; illumination method and apparatus	B2	19	0
5000724	utility	9/6/2013	Exposure apparatus method and apparatus	B2	26	0
5000725	utility	7/26/2013	Exposure apparatus method and apparatus	B2	12	0
5000726	utility	1/20/2013	Exposure; illumination method and apparatus	B2	20	0
5000727	utility	1/26/2013	Exposure; illumination method and apparatus	B2	23	0
5000728	utility	6/5/2013	Exposure apparatus method and apparatus	B2	17	0
5000729	utility	12/17/2013	Alignment / registration method and apparatus	B2	11	0
5000730	utility	8/15/2013	Exposure apparatus method and apparatus	B2	18	0
5000731	utility	2/15/2013	Exposure; illumination method and apparatus	B2	14	0
5000732	utility	9/22/2013	Exposure; illumination method and apparatus	B2	19	0
5000733	utility	2/3/2013	Exposure; illumination method and apparatus	B2	17	0
5000734	utility	9/26/2013	Exposure apparatus method and apparatus	B2	26	0
5000735	utility	4/13/2013	Exposure; illumination method and apparatus	B2	9	0
5000736	utility	7/4/2013	Exposure apparatus method and apparatus	B2	30	0
5000737	utility	9/16/2013	Exposure; illumination method and apparatus	B2	20	0
5000738	utility	5/4/2013	Exposure; illumination method and apparatus	B2	19	0
5000739	utility	8/31/2013	Exposure apparatus method and apparatus	B2	26	0
5000740	utility	5/13/2013	Exposure apparatus method and apparatus	B2	30	0
5000741	utility	3/25/2013	Exposure apparatus method and apparatus	B2	26	0
5000742	utility	11/28/2013	Exposure; illumination method and apparatus	B2	15	0
5000743	utility	9/20/2013	Exposure; illumination method and apparatus	B2	8	0
5000744	utility	3/9/2013	Exposure apparatus method and apparatus	B2	28	0
5000745	utility	11/8/2013	Exposure apparatus method and apparatus	B2	17	0
5000746	utility	8/5/2013	Exposure; illumination method and apparatus	B2	20	0
5000747	utility	11/16/2013	Photoresist / process method and apparatus	B2	20	0
5000748	utility	12/6/2013	EUV masks method and apparatus	B2	19	0
5000749	utility	6/2/2013	EUV masks method and apparatus	B2	29	0
5000750	utility	5/22/2013	EUV masks method and apparatus	B2	28	0
5000751	utility	12/31/2013	Masks / reticles method and apparatus	B2	28	0
5000752	utility	5/4/2013	EUV masks method and apparatus	B2	9	0
5000753	utility	6/13/2013	EUV masks method and apparatus	B2	29	0
5000754	utility	6/1/2013	EUV masks method and apparatus	B2	16	0
5000755	utility	1/19/2013	EUV masks method and apparatus	B2	26	0
5000756	utility	6/25/2013	Photoresist / process method and apparatus	B2	30	0
5000757	utility	9/1/2013	EUV masks method and apparatus	B2	29	0
5000758	utility	12/3/2013	Photoresist / process method and apparatus	B2	25	0
5000759	utility	5/13/2013	EUV masks method and apparatus	B2	25	0
5000760	utility	6/21/2013	Photoresist / process method and apparatus	B2	28	0
5000761	utility	6/7/2013	Masks / reticles method and apparatus	B2	21	0
5000762	utility	10/27/2013	EUV masks method and apparatus	B2	17	0
5000763	utility	11/21/2013	EUV masks method and apparatus	B2	26	0
5000764	utility	4/10/2013	Masks / reticles method and apparatus	B2	24	0
5000765	utility	3/19/2013	EUV masks method and apparatus	B2	12	0
5000766	utility	10/19/2013	EUV masks method and apparatus	B2	22	0
5000767	utility	9/7/2013	Alignment / registration method and apparatus	B2	18	0
5000768	utility	1/30/2013	EUV masks method and apparatus	B2	8	0
5000769	utility	3/28/2013	Alignment / registration method and apparatus	B2	26	0
5000770	utility	2/15/2013	Photoresist / process method and apparatus	B2	12	0
5000771	utility	9/2/2013	Resist coating method and apparatus	B2	20	0
5000772	utility	1/8/2013	Photoresist / process method and apparatus	B2	18	0
5000773	utility	1/3/2013	Resist coating method and apparatus	B2	28	0
5000774	utility	6/26/2013	Photoresist / process method and apparatus	B2	17	0
5000775	utility	6/6/2013	Resist coating method and apparatus	B2	13	0
5000776	utility	5/29/2013	Resist coating method and apparatus	B2	22	0
5000777	utility	12/18/2013	Resist coating method and apparatus	B2	12	0
5000778	utility	4/7/2013	Resist coating method and apparatus	B2	13	0
5000779	utility	4/19/2013	Photoresist / process method and apparatus	B2	8	0
5000780	utility	12/31/2013	Resist coating method and apparatus	B2	28	0
5000781	utility	5/11/2013	Photoresist / process method and apparatus	B2	25	0
5000782	utility	12/1/2013	Photoresist / process method and apparatus	B2	8	0
5000783	utility	7/14/2013	Resist coating method and apparatus	B2	11	0
5000784	utility	4/16/2013	Photoresist / process method and apparatus	B2	30	0
5000785	utility	12/5/2013	Resist coating method and apparatus	B2	11	0
5000786	utility	12/25/2013	Photoresist / process method and apparatus	B2	12	0
5000787	utility	11/13/2013	Resist coating method and apparatus	B2	11	0
5000788	utility	11/8/2013	Exposure; illumination method and apparatus	B2	14	0
5000789	utility	7/29/2013	Exposure; illumination method and apparatus	B2	17	0
5000790	utility	12/19/2013	Exposure; illumination method and apparatus	B2	23	0
5000791	utility	2/15/2013	Exposure; illumination method and apparatus	B2	11	0
5000792	utility	2/16/2013	Exposure; illumination method and apparatus	B2	24	0
5000793	utility	11/26/2013	Exposure; illumination method and apparatus	B2	15	0
5000794	utility	1/26/2013	Exposure; illumination method and apparatus	B2	11	0
5000795	utility	7/4/2013	Exposure; illumination method and apparatus	B2	29	0
5000796	utility	3/12/2013	Exposure; illumination method and apparatus	B2	29	0
5000797	utility	8/13/2013	Exposure; illumination method and apparatus	B2	27	0
5000798	utility	6/25/2013	Exposure; illumination method and apparatus	B2	13	0
5000799	utility	5/20/2013	Exposure; illumination method and apparatus	B2	20	0
5000800	utility	11/29/2013	Exposure; illumination method and apparatus	B2	13	0
5000801	utility	3/23/2013	Exposure; illumination method and apparatus	B2	11	0
5000802	utility	10/19/2013	Exposure; illumination method and apparatus	B2	29	0
5000803	utility	7/3/2013	Exposure; illumination method and apparatus	B2	27	0
5000804	utility	3/8/2013	Exposure; illumination method and apparatus	B2	23	0
5000805	utility	8/14/2013	Exposure; illumination method and apparatus	B2	9	0
5000806	utility	12/27/2013	Exposure; illumination method and apparatus	B2	29	0
5000807	utility	10/17/2013	Exposure; illumination method and apparatus	B2	15	0
5000808	utility	9/23/2013	Masks / reticles method and apparatus	B2	24	0
5000809	utility	5/8/2013	Photoresist / process method and apparatus	B2	23	0
5000810	utility	10/13/2013	Photoresist / process method and apparatus	B2	27	0
5000811	utility	8/29/2013	Photoresist / process method and apparatus	B2	23	0
5000812	utility	6/14/2013	Masks / reticles method and apparatus	B2	15	0
5000813	utility	4/25/2013	Photoresist / process method and apparatus	B2	25	0
5000814	utility	2/10/2013	Masks / reticles method and apparatus	B2	22	0
5000815	utility	9/13/2013	Photoresist / process method and apparatus	B2	22	0
5000816	utility	1/10/2013	Masks / reticles method and apparatus	B2	11	0
5000817	utility	1/1/2013	Photoresist / process method and apparatus	B2	10	0
5000818	utility	8/22/2014	Exposure; illumination method and apparatus	B2	18	0
5000819	utility	8/21/2014	Alignment / registration method and apparatus	B2	18	0
5000820	utility	7/6/2014	Alignment / registration method and apparatus	B2	30	0
5000821	utility	4/24/2014	Alignment / registration method and apparatus	B2	8	0
5000822	utility	7/11/2014	Exposure; illumination method and apparatus	B2	30	0
5000823	utility	7/29/2014	Exposure; illumination method and apparatus	B2	11	0
5000824	utility	7/21/2014	Exposure apparatus method and apparatus	B2	14	0
5000825	utility	2/25/2014	Alignment / registration method and apparatus	B2	21	0
5000826	utility	8/19/2014	Alignment / registration method and apparatus	B2	22	0
5000827	utility	1/3/2014	EUV masks method and apparatus	B2	24	0
5000828	utility	9/5/2014	Alignment / registration method and apparatus	B2	24	0
5000829	utility	3/30/2014	Alignment / registration method and apparatus	B2	12	0
5000830	utility	7/16/2014	Exposure; illumination method and apparatus	B2	21	0
5000831	utility	6/25/2014	Exposure apparatus method and apparatus	B2	17	0
5000832	utility	11/5/2014	Exposure apparatus method and apparatus	B2	30	0
5000833	utility	10/8/2014	Alignment / registration method and apparatus	B2	18	0
5000834	utility	11/16/2014	Exposure apparatus method and apparatus	B2	30	0
5000835	utility	3/9/2014	EUV masks method and apparatus	B2	30	0
5000836	utility	12/22/2014	Exposure; illumination method and apparatus	B2	28	0
5000837	utility	10/15/2014	Alignment / registration method and apparatus	B2	23	0
5000838	utility	10/1/2014	Alignment / registration method and apparatus	B2	17	0
5000839	utility	9/25/2014	Resist coating method and apparatus	B2	11	0
5000840	utility	1/29/2014	Exposure apparatus method and apparatus	B2	14	0
5000841	utility	12/16/2014	Resist coating method and apparatus	B2	16	0
5000842	utility	6/1/2014	Exposure; illumination method and apparatus	B2	14	0
5000843	utility	8/20/2014	Exposure apparatus method and apparatus	B2	11	0
5000844	utility	4/25/2014	Exposure; illumination method and apparatus	B2	28	0
5000845	utility	12/23/2014	Exposure; illumination method and apparatus	B2	17	0
5000846	utility	7/18/2014	Resist coating method and apparatus	B2	21	0
5000847	utility	10/10/2014	Exposure apparatus method and apparatus	B2	9	0
5000848	utility	8/15/2014	Exposure apparatus method and apparatus	B2	15	0
5000849	utility	7/8/2014	Exposure; illumination method and apparatus	B2	26	0
5000850	utility	4/10/2014	Exposure apparatus method and apparatus	B2	17	0
5000851	utility	3/30/2014	Exposure apparatus method and apparatus	B2	24	0
5000852	utility	10/12/2014	Exposure apparatus method and apparatus	B2	16	0
5000853	utility	3/21/2014	Exposure apparatus method and apparatus	B2	9	0
5000854	utility	11/17/2014	Exposure; illumination method and apparatus	B2	27	0
5000855	utility	10/21/2014	Exposure apparatus method and apparatus	B2	25	0
5000856	utility	4/23/2014	Exposure apparatus method and apparatus	B2	13	0
5000857	utility	10/6/2014	Exposure apparatus method and apparatus	B2	25	0
5000858	utility	4/20/2014	Exposure apparatus method and apparatus	B2	29	0
5000859	utility	11/13/2014	Exposure apparatus method and apparatus	B2	24	0
5000860	utility	11/29/2014	Alignment / registration method and apparatus	B2	8	0
5000861	utility	11/25/2014	Exposure apparatus method and apparatus	B2	27	0
5000862	utility	12/16/2014	Alignment / registration method and apparatus	B2	18	0
5000863	utility	10/4/2014	Exposure apparatus method and apparatus	B2	17	0
5000864	utility	7/11/2014	Alignment / registration method and apparatus	B2	24	0
5000865	utility	6/1/2014	Exposure apparatus method and apparatus	B2	28	0
5000866	utility	2/19/2014	Exposure apparatus method and apparatus	B2	13	0
5000867	utility	11/17/2014	Exposure; illumination method and apparatus	B2	10	0
5000868	utility	12/17/2014	Exposure; illumination method and apparatus	B2	21	0
5000869	utility	12/26/2014	Exposure apparatus method and apparatus	B2	21	0
5000870	utility	3/20/2014	Exposure; illumination method and apparatus	B2	8	0
5000871	utility	2/7/2014	Exposure apparatus method and apparatus	B2	9	0
5000872	utility	10/22/2014	Exposure apparatus method and apparatus	B2	15	0
5000873	utility	11/19/2014	Exposure apparatus method and apparatus	B2	20	0
5000874	utility	3/2/2014	Exposure apparatus method and apparatus	B2	25	0
5000875	utility	10/27/2014	Exposure; illumination method and apparatus	B2	9	0
5000876	utility	9/15/2014	Exposure apparatus method and apparatus	B2	11	0
5000877	utility	2/14/2014	Exposure apparatus method and apparatus	B2	17	0
5000878	utility	12/5/2014	Exposure apparatus method and apparatus	B2	8	0
5000879	utility	7/20/2014	Exposure apparatus method and apparatus	B2	25	0
5000880	utility	12/13/2014	Exposure apparatus method and apparatus	B2	28	0
5000881	utility	10/12/2014	Exposure apparatus method and apparatus	B2	12	0
5000882	utility	7/21/2014	Exposure; illumination method and apparatus	B2	25	0
5000883	utility	6/26/2014	Alignment / registration method and apparatus	B2	14	0
5000884	utility	3/14/2014	Alignment / registration method and apparatus	B2	13	0
5000885	utility	4/10/2014	Photoresist / process method and apparatus	B2	11	0
5000886	utility	10/9/2014	Alignment / registration method and apparatus	B2	22	0
5000887	utility	2/4/2014	Masks / reticles method and apparatus	B2	16	0
5000888	utility	6/19/2014	EUV masks method and apparatus	B2	19	0
5000889	utility	5/26/2014	Masks / reticles method and apparatus	B2	27	0
5000890	utility	8/19/2014	Masks / reticles method and apparatus	B2	18	0
5000891	utility	3/20/2014	Photoresist / process method and apparatus	B2	26	0
5000892	utility	3/28/2014	Photoresist / process method and apparatus	B2	8	0
5000893	utility	11/25/2014	Photoresist / process method and apparatus	B2	21	0
5000894	utility	6/19/2014	Masks / reticles method and apparatus	B2	23	0
5000895	utility	9/7/2014	Photoresist / process method and apparatus	B2	25	0
5000896	utility	5/24/2014	EUV masks method and apparatus	B2	12	0
5000897	utility	11/17/2014	Masks / reticles method and apparatus	B2	10	0
5000898	utility	11/20/2014	Photoresist / process method and apparatus	B2	8	0
5000899	utility	10/30/2014	EUV masks method and apparatus	B2	14	0
5000900	utility	10/4/2014	Masks / reticles method and apparatus	B2	23	0
5000901	utility	4/25/2014	EUV masks method and apparatus	B2	26	0
5000902	utility	7/6/2014	EUV masks method and apparatus	B2	24	0
5000903	utility	11/11/2014	Alignment / registration method and apparatus	B2	29	0
5000904	utility	4/2/2014	Photoresist / process method and apparatus	B2	26	0
5000905	utility	9/5/2014	Alignment / registration method and apparatus	B2	19	0
5000906	utility	5/16/2014	EUV masks method and apparatus	B2	19	0
5000907	utility	7/4/2014	Photoresist / process method and apparatus	B2	20	0
5000908	utility	1/21/2014	Alignment / registration method and apparatus	B2	28	0
5000909	utility	5/15/2014	Alignment / registration method and apparatus	B2	26	0
5000910	utility	7/13/2014	EUV masks method and apparatus	B2	19	0
5000911	utility	7/12/2014	Photoresist / process method and apparatus	B2	15	0
5000912	utility	6/26/2014	Photoresist / process method and apparatus	B2	23	0
5000913	utility	3/13/2014	Resist coating method and apparatus	B2	22	0
5000914	utility	5/24/2014	Resist coating method and apparatus	B2	14	0
5000915	utility	3/2/2014	Resist coating method and apparatus	B2	29	0
5000916	utility	9/4/2014	Photoresist / process method and apparatus	B2	29	0
5000917	utility	11/28/2014	Photoresist / process method and apparatus	B2	21	0
5000918	utility	10/31/2014	Resist coating method and apparatus	B2	13	0
5000919	utility	3/17/2014	Photoresist / process method and apparatus	B2	9	0
5000920	utility	7/27/2014	Resist coating method and apparatus	B2	27	0
5000921	utility	12/5/2014	Photoresist / process method and apparatus	B2	17	0
5000922	utility	3/29/2014	Exposure; illumination method and apparatus	B2	15	0
5000923	utility	4/4/2014	Exposure; illumination method and apparatus	B2	27	0
5000924	utility	12/18/2014	Exposure; illumination method and apparatus	B2	18	0
5000925	utility	7/17/2014	Exposure; illumination method and apparatus	B2	12	0
5000926	utility	9/16/2014	Exposure; illumination method and apparatus	B2	29	0
5000927	utility	4/1/2014	Exposure; illumination method and apparatus	B2	23	0
5000928	utility	9/30/2014	Exposure; illumination method and apparatus	B2	24	0
5000929	utility	3/8/2014	Exposure; illumination method and apparatus	B2	27	0
5000930	utility	12/14/2014	Exposure; illumination method and apparatus	B2	28	0
5000931	utility	1/23/2014	Exposure; illumination method and apparatus	B2	30	0
5000932	utility	9/4/2014	Exposure; illumination method and apparatus	B2	20	0
5000933	utility	2/12/2014	Exposure; illumination method and apparatus	B2	17	0
5000934	utility	4/7/2014	Exposure; illumination method and apparatus	B2	8	0
5000935	utility	3/2/2014	Exposure; illumination method and apparatus	B2	24	0
5000936	utility	6/11/2014	Exposure; illumination method and apparatus	B2	21	0
5000937	utility	10/27/2014	Exposure; illumination method and apparatus	B2	16	0
5000938	utility	7/7/2014	Exposure; illumination method and apparatus	B2	27	0
5000939	utility	4/15/2014	Photoresist / process method and apparatus	B2	21	0
5000940	utility	10/14/2014	Photoresist / process method and apparatus	B2	25	0
5000941	utility	12/28/2014	Photoresist / process method and apparatus	B2	20	0
5000942	utility	8/17/2014	Masks / reticles method and apparatus	B2	30	0
5000943	utility	7/25/2014	Photoresist / process method and apparatus	B2	18	0
5000944	utility	11/22/2014	Photoresist / process method and apparatus	B2	8	0
5000945	utility	11/4/2014	Photoresist / process method and apparatus	B2	21	0
5000946	utility	2/10/2014	Photoresist / process method and apparatus	B2	27	0
5000947	utility	7/25/2014	Masks / reticles method and apparatus	B2	27	0
5000948	utility	3/31/2015	EUV masks method and apparatus	B2	28	0
5000949	utility	12/3/2015	Exposure apparatus method and apparatus	B2	24	0
5000950	utility	9/19/2015	Alignment / registration method and apparatus	B2	24	0
5000951	utility	7/4/2015	Alignment / registration method and apparatus	B2	15	0
5000952	utility	5/22/2015	Exposure apparatus method and apparatus	B2	20	0
5000953	utility	4/13/2015	Exposure; illumination method and apparatus	B2	24	0
5000954	utility	10/9/2015	EUV masks method and apparatus	B2	17	0
5000955	utility	5/22/2015	Exposure apparatus method and apparatus	B2	15	0
5000956	utility	7/26/2015	Exposure; illumination method and apparatus	B2	26	0
5000957	utility	2/24/2015	Exposure; illumination method and apparatus	B2	25	0
5000958	utility	3/1/2015	Exposure apparatus method and apparatus	B2	24	0
5000959	utility	7/13/2015	Alignment / registration method and apparatus	B2	26	0
5000960	utility	8/23/2015	Alignment / registration method and apparatus	B2	29	0
5000961	utility	5/13/2015	Exposure; illumination method and apparatus	B2	10	0
5000962	utility	4/28/2015	Alignment / registration method and apparatus	B2	18	0
5000963	utility	1/5/2015	Exposure; illumination method and apparatus	B2	30	0
5000964	utility	7/24/2015	Exposure apparatus method and apparatus	B2	29	0
5000965	utility	4/2/2015	Exposure apparatus method and apparatus	B2	23	0
5000966	utility	5/18/2015	Resist coating method and apparatus	B2	13	0
5000967	utility	4/8/2015	Resist coating method and apparatus	B2	23	0
5000968	utility	5/16/2015	Exposure; illumination method and apparatus	B2	14	0
5000969	utility	7/2/2015	Resist coating method and apparatus	B2	12	0
5000970	utility	12/13/2015	Resist coating method and apparatus	B2	29	0
5000971	utility	10/5/2015	Exposure; illumination method and apparatus	B2	9	0
5000972	utility	9/10/2015	Exposure; illumination method and apparatus	B2	26	0
5000973	utility	9/19/2015	Exposure apparatus method and apparatus	B2	16	0
5000974	utility	9/27/2015	Exposure apparatus method and apparatus	B2	21	0
5000975	utility	6/27/2015	Exposure apparatus method and apparatus	B2	20	0
5000976	utility	3/3/2015	Exposure apparatus method and apparatus	B2	30	0
5000977	utility	1/7/2015	Exposure; illumination method and apparatus	B2	29	0
5000978	utility	7/5/2015	Exposure apparatus method and apparatus	B2	27	0
5000979	utility	11/10/2015	Exposure apparatus method and apparatus	B2	18	0
5000980	utility	8/3/2015	Exposure apparatus method and apparatus	B2	30	0
5000981	utility	5/24/2015	Alignment / registration method and apparatus	B2	22	0
5000982	utility	12/18/2015	Alignment / registration method and apparatus	B2	15	0
5000983	utility	5/1/2015	Exposure apparatus method and apparatus	B2	25	0
5000984	utility	3/18/2015	Exposure apparatus method and apparatus	B2	23	0
5000985	utility	3/10/2015	Exposure apparatus method and apparatus	B2	28	0
5000986	utility	9/7/2015	Exposure apparatus method and apparatus	B2	17	0
5000987	utility	2/20/2015	Exposure apparatus method and apparatus	B2	30	0
5000988	utility	9/1/2015	Alignment / registration method and apparatus	B2	28	0
5000989	utility	7/4/2015	Exposure apparatus method and apparatus	B2	19	0
5000990	utility	7/30/2015	Exposure apparatus method and apparatus	B2	11	0
5000991	utility	4/12/2015	Alignment / registration method and apparatus	B2	26	0
5000992	utility	5/26/2015	Exposure; illumination method and apparatus	B2	19	0
5000993	utility	8/17/2015	Exposure apparatus method and apparatus	B2	10	0
5000994	utility	3/16/2015	Exposure apparatus method and apparatus	B2	13	0
5000995	utility	11/10/2015	Exposure apparatus method and apparatus	B2	26	0
5000996	utility	6/25/2015	Exposure apparatus method and apparatus	B2	15	0
5000997	utility	5/17/2015	Exposure apparatus method and apparatus	B2	27	0
5000998	utility	7/5/2015	Exposure; illumination method and apparatus	B2	26	0
5000999	utility	4/5/2015	Exposure apparatus method and apparatus	B2	8	0
5001000	utility	12/25/2015	Exposure; illumination method and apparatus	B2	10	0
5001001	utility	2/2/2015	Exposure apparatus method and apparatus	B2	23	0
5001002	utility	9/26/2015	Exposure; illumination method and apparatus	B2	10	0
5001003	utility	12/2/2015	Exposure apparatus method and apparatus	B2	20	0
5001004	utility	8/15/2015	Exposure; illumination method and apparatus	B2	28	0
5001005	utility	1/15/2015	Exposure; illumination method and apparatus	B2	9	0
5001006	utility	8/28/2015	Exposure; illumination method and apparatus	B2	25	0
5001007	utility	12/24/2015	Exposure apparatus method and apparatus	B2	25	0
5001008	utility	8/11/2015	Alignment / registration method and apparatus	B2	24	0
5001009	utility	6/27/2015	EUV masks method and apparatus	B2	23	0
5001010	utility	7/7/2015	EUV masks method and apparatus	B2	21	0
5001011	utility	9/25/2015	Masks / reticles method and apparatus	B2	12	0
5001012	utility	12/19/2015	EUV masks method and apparatus	B2	23	0
5001013	utility	8/9/2015	Masks / reticles method and apparatus	B2	17	0
5001014	utility	4/7/2015	EUV masks method and apparatus	B2	21	0
5001015	utility	3/25/2015	EUV masks method and apparatus	B2	30	0
5001016	utility	4/23/2015	Photoresist / process method and apparatus	B2	16	0
5001017	utility	11/10/2015	Masks / reticles method and apparatus	B2	30	0
5001018	utility	9/30/2015	EUV masks method and apparatus	B2	16	0
5001019	utility	5/29/2015	Masks / reticles method and apparatus	B2	11	0
5001020	utility	12/25/2015	EUV masks method and apparatus	B2	27	0
5001021	utility	4/6/2015	Photoresist / process method and apparatus	B2	11	0
5001022	utility	1/5/2015	Alignment / registration method and apparatus	B2	15	0
5001023	utility	6/25/2015	Photoresist / process method and apparatus	B2	21	0
5001024	utility	8/26/2015	Alignment / registration method and apparatus	B2	30	0
5001025	utility	3/16/2015	EUV masks method and apparatus	B2	9	0
5001026	utility	8/29/2015	EUV masks method and apparatus	B2	13	0
5001027	utility	1/7/2015	Alignment / registration method and apparatus	B2	11	0
5001028	utility	8/15/2015	EUV masks method and apparatus	B2	15	0
5001029	utility	2/18/2015	EUV masks method and apparatus	B2	24	0
5001030	utility	12/15/2015	Resist coating method and apparatus	B2	17	0
5001031	utility	1/22/2015	Photoresist / process method and apparatus	B2	25	0
5001032	utility	6/2/2015	Resist coating method and apparatus	B2	14	0
5001033	utility	4/22/2015	Photoresist / process method and apparatus	B2	11	0
5001034	utility	3/27/2015	Resist coating method and apparatus	B2	16	0
